Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
10,1733348250870,04/12/2024 21:37:30,1733348250601,-5,04/12/2024 16:37:30,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,1,2,Screen 1,content,content_audio,6076,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
11,1733348252095,04/12/2024 21:37:32,1733348251836,-5,04/12/2024 16:37:31,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,5,1,3,Screen 2,buttonC,response_button_text,1231.6000001430511,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_4_3.flac,1
12,1733348253091,04/12/2024 21:37:33,1733348252835,-5,04/12/2024 16:37:32,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,2,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
13,1733348259199,04/12/2024 21:37:39,1733348258920,-5,04/12/2024 16:37:38,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,2,2,Screen 1,content,content_audio,6082.599999904633,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
14,1733348259697,04/12/2024 21:37:39,1733348259448,-5,04/12/2024 16:37:39,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,2,3,Screen 2,buttonB,response_button_text,524.5999999046326,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
15,1733348260707,04/12/2024 21:37:40,1733348260446,-5,04/12/2024 16:37:40,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1
16,1733348266781,04/12/2024 21:37:46,1733348266520,-5,04/12/2024 16:37:46,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_audio,6071.900000095367,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
17,1733348267312,04/12/2024 21:37:47,1733348267050,-5,04/12/2024 16:37:47,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,3,Screen 2,buttonB,response_button_text,526.7000000476837,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
18,1733348268302,04/12/2024 21:37:48,1733348268043,-5,04/12/2024 16:37:48,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,1,Screen 3,Zone3,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
19,1733348274370,04/12/2024 21:37:54,1733348274120,-5,04/12/2024 16:37:54,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,2,Screen 1,content,content_audio,6074.700000047684,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
20,1733348274968,04/12/2024 21:37:54,1733348274702,-5,04/12/2024 16:37:54,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,4,3,Screen 2,buttonA,response_button_text,578.9000000953674,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
21,1733348275959,04/12/2024 21:37:55,1733348275696,-5,04/12/2024 16:37:55,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
22,1733348282020,04/12/2024 21:38:02,1733348281760,-5,04/12/2024 16:38:01,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,2,Screen 1,content,content_audio,6062.599999904633,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
23,1733348282539,04/12/2024 21:38:02,1733348282274,-5,04/12/2024 16:38:02,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,3,Screen 2,buttonB,response_button_text,510.19999980926514,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
24,1733348283533,04/12/2024 21:38:03,1733348283272,-5,04/12/2024 16:38:03,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
25,1733348289580,04/12/2024 21:38:09,1733348289340,-5,04/12/2024 16:38:09,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,2,Screen 1,content,content_audio,6066.5,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
26,1733348290133,04/12/2024 21:38:10,1733348289876,-5,04/12/2024 16:38:09,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,3,Screen 2,buttonB,response_button_text,532.8999998569489,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
27,1733348292156,04/12/2024 21:38:12,1733348291918,-5,04/12/2024 16:38:11,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,2039.8000001907349,,,,,0,1,0,,,,,,End,,,
28,1733348292324,04/12/2024 21:38:12,1733348291921,-5,04/12/2024 16:38:11,196386,6,task-wrbu,,41808099,BLIND,12212716,,complete,,6750caa2cd7a94febe0f8405,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1440,Headphone Check Pass,,,Efficient Headphone Screen,1,CB39,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,264177,,,,,0,1,0,,,,,,,,,
1,1733348124949,04/12/2024 21:35:24,1733348204732,-7,04/12/2024 14:36:44,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1733348165284,04/12/2024 21:36:05,1733348245073,-7,04/12/2024 14:37:25,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,38867.89999961853,,,,,0,1,0,,,,,,Instructions,,,
3,1733348167052,04/12/2024 21:36:07,1733348246880,-7,04/12/2024 14:37:26,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,1789.4000005722046,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1733348179314,04/12/2024 21:36:19,1733348259118,-7,04/12/2024 14:37:39,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x657,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,14044.557,,,,,0,1,0,,,,,,Instructions,,,
5,1733348194741,04/12/2024 21:36:34,1733348274523,-7,04/12/2024 14:37:54,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,15352.60000038147,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
6,1733348200792,04/12/2024 21:36:40,1733348280589,-7,04/12/2024 14:38:00,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,21417.900000572205,,,,,0,1,0,,,,,,Instructions,,,
7,1733348205758,04/12/2024 21:36:45,1733348285575,-7,04/12/2024 14:38:05,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,4971.699999809265,,,,,0,1,0,,,,,,Instructions,,,
8,1733348215284,04/12/2024 21:36:55,1733348295063,-7,04/12/2024 14:38:15,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,9474.300000190735,,,,,0,1,0,,,,,,Instructions,,,
9,1733348216260,04/12/2024 21:36:56,1733348296050,-7,04/12/2024 14:38:16,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,1,1,Screen 3,Zone3,timelimit_screen,991.8090000000084,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
10,1733348222369,04/12/2024 21:37:02,1733348302161,-7,04/12/2024 14:38:22,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,1,2,Screen 1,content,content_audio,6098.60000038147,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
11,1733348223357,04/12/2024 21:37:03,1733348303163,-7,04/12/2024 14:38:23,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,1,3,Screen 2,buttonB,response_button_text,984.5,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
12,1733348224347,04/12/2024 21:37:04,1733348304157,-7,04/12/2024 14:38:24,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,1,Screen 3,Zone3,timelimit_screen,1001.6359999999986,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
13,1733348230473,04/12/2024 21:37:10,1733348310260,-7,04/12/2024 14:38:30,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,2,Screen 1,content,content_audio,6093.800000190735,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
14,1733348231215,04/12/2024 21:37:11,1733348311022,-7,04/12/2024 14:38:31,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,2,3,Screen 2,buttonB,response_button_text,749.8000001907349,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
15,1733348232207,04/12/2024 21:37:12,1733348312017,-7,04/12/2024 14:38:32,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,1,Screen 3,Zone3,timelimit_screen,1001.247000000003,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1
16,1733348238341,04/12/2024 21:37:18,1733348318120,-7,04/12/2024 14:38:38,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,2,Screen 1,content,content_audio,6094.199999809265,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
17,1733348239166,04/12/2024 21:37:19,1733348318957,-7,04/12/2024 14:38:38,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,3,Screen 2,buttonC,response_button_text,822.5,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
18,1733348240141,04/12/2024 21:37:20,1733348319948,-7,04/12/2024 14:38:39,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,1,Screen 3,Zone3,timelimit_screen,1000.429999999993,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_7_1.flac,1
19,1733348246315,04/12/2024 21:37:26,1733348326100,-7,04/12/2024 14:38:46,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,2,Screen 1,content,content_audio,6143,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
20,1733348247090,04/12/2024 21:37:27,1733348326864,-7,04/12/2024 14:38:46,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,8,4,3,Screen 2,buttonA,response_button_text,747.4000005722046,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_7_1.flac,1
21,1733348248042,04/12/2024 21:37:28,1733348327862,-7,04/12/2024 14:38:47,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,1,Screen 3,Zone3,timelimit_screen,1000.6790000000037,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
22,1733348254135,04/12/2024 21:37:34,1733348333959,-7,04/12/2024 14:38:53,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,2,Screen 1,content,content_audio,6087.799999237061,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
23,1733348254891,04/12/2024 21:37:34,1733348334708,-7,04/12/2024 14:38:54,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,3,Screen 2,buttonB,response_button_text,735.8000001907349,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
24,1733348255871,04/12/2024 21:37:35,1733348335694,-7,04/12/2024 14:38:55,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,1,Screen 3,Zone3,timelimit_screen,997.6470000000263,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
25,1733348261962,04/12/2024 21:37:41,1733348341780,-7,04/12/2024 14:39:01,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,2,Screen 1,content,content_audio,6078,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
26,1733348262711,04/12/2024 21:37:42,1733348342536,-7,04/12/2024 14:39:02,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,6,3,Screen 2,buttonC,response_button_text,745.6999998092651,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
27,1733348264997,04/12/2024 21:37:44,1733348344817,-7,04/12/2024 14:39:04,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,2269.5,,,,,0,1,0,,,,,,End,,,
28,1733348265234,04/12/2024 21:37:45,1733348344824,-7,04/12/2024 14:39:04,196386,6,task-wrbu,,41808119,BLIND,12212723,,complete,,6750cada7fa475ab041c1552,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,140092,,,,,0,1,0,,,,,,,,,
1,1733349404391,04/12/2024 21:56:44,1733349404155,-6,04/12/2024 15:56:44,196386,6,task-wrbu,,41808363,BLIND,12212808,,complete,,6750cf7ab4d948370d2b65af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1792x1120,1792x889,Headphone Check Pass,,,Efficient Headphone Screen,1,CB40,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
