Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
14,1732029421564,19/11/2024 15:17:01,1732029420874,-5,19/11/2024 10:17:00,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,2,Screen 1,content,content_audio,6064,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
15,1732029422085,19/11/2024 15:17:02,1732029421385,-5,19/11/2024 10:17:01,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,2,3,Screen 2,buttonB,response_button_text,484,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
16,1732029423042,19/11/2024 15:17:03,1732029422379,-5,19/11/2024 10:17:02,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,1,Screen 3,Zone3,timelimit_screen,1000.3399999999965,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1
17,1732029429117,19/11/2024 15:17:09,1732029428449,-5,19/11/2024 10:17:08,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,2,Screen 1,content,content_audio,6058,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
18,1732029430015,19/11/2024 15:17:10,1732029429355,-5,19/11/2024 10:17:09,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,3,3,Screen 2,buttonC,response_button_text,883,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_5_3.flac,1
19,1732029431018,19/11/2024 15:17:11,1732029430347,-5,19/11/2024 10:17:10,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,4,1,Screen 3,Zone3,timelimit_screen,1000.0599999999977,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
20,1732029437102,19/11/2024 15:17:17,1732029436420,-5,19/11/2024 10:17:16,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,4,2,Screen 1,content,content_audio,6061,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
21,1732029437606,19/11/2024 15:17:17,1732029436934,-5,19/11/2024 10:17:16,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,4,3,Screen 2,buttonC,response_button_text,494,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
22,1732029438594,19/11/2024 15:17:18,1732029437930,-5,19/11/2024 10:17:17,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,1,Screen 3,Zone3,timelimit_screen,999.9199999999983,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1
23,1732029444680,19/11/2024 15:17:24,1732029444000,-5,19/11/2024 10:17:24,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,2,Screen 1,content,content_audio,6061,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
24,1732029445356,19/11/2024 15:17:25,1732029444684,-5,19/11/2024 10:17:24,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,5,3,Screen 2,buttonB,response_button_text,659,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_12_2.flac,1
25,1732029446349,19/11/2024 15:17:26,1732029445682,-5,19/11/2024 10:17:25,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,1,Screen 3,Zone3,timelimit_screen,1000.7799999999988,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
26,1732029452443,19/11/2024 15:17:32,1732029451751,-5,19/11/2024 10:17:31,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,2,Screen 1,content,content_audio,6059,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
27,1732029452992,19/11/2024 15:17:32,1732029452312,-5,19/11/2024 10:17:32,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,6,3,Screen 2,buttonA,response_button_text,542,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
28,1732029454480,19/11/2024 15:17:34,1732029453789,-5,19/11/2024 10:17:33,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1464,,,,,0,1,0,,,,,,End,,,
29,1732029454629,19/11/2024 15:17:34,1732029453791,-5,19/11/2024 10:17:33,196386,5,task-wrbu,,41461496,BLIND,12102281,,complete,,673cab32f283820082fe197c,computer,Desktop or Laptop,Mac OS 10.14,Firefox 115.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB32,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,116679,,,,,0,1,0,,,,,,,,,
1,1732030519704,19/11/2024 15:35:19,1732030520282,-8,19/11/2024 07:35:20,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1732030524014,19/11/2024 15:35:24,1732030524634,-8,19/11/2024 07:35:24,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,3534.2000000029802,,,,,0,1,0,,,,,,Instructions,,,
3,1732030525836,19/11/2024 15:35:25,1732030526414,-8,19/11/2024 07:35:26,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,1772.4000000059605,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1732030536027,19/11/2024 15:35:36,1732030536592,-8,19/11/2024 07:35:36,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,11952.899999999998,,,,,0,1,0,,,,,,Instructions,,,
5,1732030548938,19/11/2024 15:35:48,1732030549541,-8,19/11/2024 07:35:49,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,12937.20000000298,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
6,1732030554983,19/11/2024 15:35:54,1732030555606,-8,19/11/2024 07:35:55,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,19001.60000000894,,,,,0,1,0,,,,,,Instructions,,,
7,1732030556584,19/11/2024 15:35:56,1732030557211,-8,19/11/2024 07:35:57,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone2,content_web_audio,1595.4000000059605,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
8,1732030565455,19/11/2024 15:36:05,1732030566061,-8,19/11/2024 07:36:06,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,10445.09999999404,,,,,0,1,0,,,,,,Instructions,,,
9,1732030573680,19/11/2024 15:36:13,1732030574307,-8,19/11/2024 07:36:14,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,8239.10000000894,,,,,0,1,0,,,,,,Instructions,,,
10,1732030574676,19/11/2024 15:36:14,1732030575301,-8,19/11/2024 07:36:15,196386,5,task-wrbu,,41462242,BLIND,12102530,,complete,,673caf24ad7257a97a84d1de,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x864,Headphone Check Pass,,,Efficient Headphone Screen,1,CB3,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,1,1,Screen 3,Zone3,timelimit_screen,998.6999999999971,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
